ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2069	"ENSG00000103496.10"	"STX4"	chr16	+	31045524	31045646	31045546	31045646	31045333	31045435	2069	23	140			97	75	NA	NA	0.113		NA
2070	"ENSG00000079385.17"	"CEACAM1"	chr19	-	43022667	43023387	43022667	43023253	43025418	43025673	2070	30	0			209	75	NA	NA	1.0		NA
2071	"ENSG00000156873.11"	"PHKG2"	chr16	+	30767675	30767841	30767687	30767841	30767502	30767593	2071	18	65			87	75	NA	NA	0.193		NA
2072	"ENSG00000156858.7"	"PRR14"	chr16	+	30666671	30666741	30666688	30666741	30665949	30666535	2072	197	1			92	75	NA	NA	0.994		NA
2073	"ENSG00000005844.13"	"ITGAL"	chr16	+	30486609	30486721	30486626	30486721	30485516	30485619	2073	0	1			92	75	NA	NA	0.0		NA
2074	"ENSG00000005844.13"	"ITGAL"	chr16	+	30516564	30516621	30516567	30516621	30515495	30515585	2074	0	0			78	75	NA	NA	NA		NA
2075	"ENSG00000198064.9"	"RP11-347C12.1"	chr16	-	30242760	30242991	30242760	30242956	30243068	30243168	2075	1	29			110	75	NA	NA	0.023		NA
2076	"ENSG00000261052.1"	"SULT1A3"	chr16	+	30214807	30215006	30214825	30215006	30214232	30214327	2076	0	0			93	75	NA	NA	NA		NA
2077	"ENSG00000075399.8"	"VPS9D1"	chr16	-	89778454	89778507	89778454	89778501	89778867	89778930	2077	12	0			81	75	NA	NA	1.0		NA
2078	"ENSG00000174943.5"	"KCTD13"	chr16	-	29922298	29922878	29922298	29922494	29922981	29923188	2078	62	2			459	75	NA	NA	0.835		NA
2079	"ENSG00000103495.9"	"MAZ"	chr16	+	29821430	29822479	29821436	29822479	29818298	29818387	2079	19	0			81	75	NA	NA	1.0		NA
2080	"ENSG00000021300.9"	"PLEKHB1"	chr11	+	73361576	73361750	73361597	73361750	73360056	73360132	2080	0	30			96	75	NA	NA	0.0		NA
2081	"ENSG00000079616.8"	"KIF22"	chr16	+	29815896	29816347	29816134	29816347	29815318	29815386	2081	48	7			313	75	NA	NA	0.622		NA
2082	"ENSG00000169203.12"	"RP11-231C14.4"	chr16	-	29502787	29503018	29502787	29502983	29503095	29503195	2082	0	23			110	75	NA	NA	0.0		NA
2083	"ENSG00000261740.1"	"RP11-345J4.5"	chr16	-	29458122	29458347	29458122	29458243	29465336	29465434	2083	21	10			179	75	NA	NA	0.468		NA
2084	"ENSG00000198106.7"	"SNX29P2"	chr16	+	29339873	29339945	29339882	29339945	29337667	29337804	2084	2	1			84	75	NA	NA	0.641		NA
2085	"ENSG00000103472.5"	"RRN3P2"	chr16	+	29108452	29108637	29108513	29108637	29107451	29107582	2085	22	5			136	75	NA	NA	0.708		NA
2086	"ENSG00000213658.6"	"LAT"	chr16	+	28997675	28997767	28997702	28997767	28997455	28997537	2086	1	66			102	75	NA	NA	0.011		NA
2087	"ENSG00000213658.6"	"LAT"	chr16	+	28997675	28997767	28997705	28997767	28997455	28997537	2087	1	21			105	75	NA	NA	0.033		NA
2088	"ENSG00000213658.6"	"LAT"	chr16	+	28997702	28997767	28997705	28997767	28997455	28997537	2088	66	21			78	75	NA	NA	0.751		NA
2089	"ENSG00000169682.13"	"SPNS1"	chr16	+	28986421	28986713	28986504	28986713	28986092	28986184	2089	52	1			158	75	NA	NA	0.961		NA
2090	"ENSG00000169682.13"	"SPNS1"	chr16	+	28986504	28986713	28986508	28986713	28986114	28986421	2090	12	10			79	75	NA	NA	0.533		NA
2091	"ENSG00000169682.13"	"SPNS1"	chr16	+	28992775	28992936	28992790	28992936	28990725	28990792	2091	2	93			90	75	NA	NA	0.018		NA
2092	"ENSG00000174562.9"	"KLK15"	chr19	-	51330917	51331071	51330917	51331068	51334705	51334779	2092	0	0			78	75	NA	NA	NA		NA
2093	"ENSG00000104983.4"	"CCDC61"	chr19	+	46519311	46519481	46519425	46519481	46518602	46518685	2093	12	0			189	75	NA	NA	1.0		NA
2094	"ENSG00000178188.10"	"SH2B1"	chr16	+	28878651	28878753	28878694	28878753	28877332	28878354	2094	175	1			118	75	NA	NA	0.991		NA
2095	"ENSG00000178188.10"	"SH2B1"	chr16	+	28880528	28880704	28880597	28880704	28880326	28880418	2095	218	1			144	75	NA	NA	0.991		NA
2096	"ENSG00000197165.6"	"SULT1A2"	chr16	-	28603583	28603802	28603583	28603764	28604572	28604667	2096	1	8			113	75	NA	NA	0.077		NA
2097	"ENSG00000103507.9"	"BCKDK"	chr16	+	31121397	31121445	31121424	31121445	31120993	31121104	2097	199	5			102	75	NA	NA	0.967		NA
2098	"ENSG00000103522.11"	"IL21R"	chr16	+	27456497	27456597	27456499	27456597	27455862	27456040	2098	1	0			77	75	NA	NA	1.0		NA
2099	"ENSG00000155592.11"	"ZKSCAN2"	chr16	-	25263229	25263367	25263229	25263356	25264266	25264358	2099	0	1			86	75	NA	NA	0.0		NA
2100	"ENSG00000140750.12"	"ARHGAP17"	chr16	-	24979981	24980093	24979981	24980089	24981827	24981901	2100	75	4			79	75	NA	NA	0.947		NA
2101	"ENSG00000166501.8"	"PRKCB"	chr16	+	24225978	24231932	24231281	24231932	24202410	24202551	2101	1130	1			5378	75	NA	NA	0.94		NA
2102	"ENSG00000168447.6"	"SCNN1B"	chr16	+	23366619	23366810	23366700	23366810	23364121	23364395	2102	7	0			156	75	NA	NA	1.0		NA
2103	"ENSG00000164050.8"	"PLXNB1"	chr3	-	48460985	48461666	48460985	48461083	48462073	48462182	2103	367	6			658	75	NA	NA	0.875		NA
2104	"ENSG00000243716.6"	"NPIPB5"	chr16	+	22539063	22539294	22539098	22539294	22538886	22538986	2104	0	0			110	75	NA	NA	NA		NA
2105	"ENSG00000175267.10"	"VWA3A"	chr16	+	22144104	22144416	22144220	22144416	22142905	22143050	2105	0	0			191	75	NA	NA	NA		NA
2106	"ENSG00000109685.13"	"WHSC1"	chr4	+	1953725	1953958	1953834	1953958	1952798	1952930	2106	0	16			184	75	NA	NA	0.0		NA
2107	"ENSG00000109685.13"	"WHSC1"	chr4	+	1954478	1955251	1955050	1955251	1953831	1953958	2107	40	13			647	75	NA	NA	0.263		NA
2108	"ENSG00000197363.5"	"ZNF517"	chr8	+	146029509	146029623	146029530	146029623	146029025	146029152	2108	11	0			96	75	NA	NA	1.0		NA
2109	"ENSG00000196678.9"	"ERI2"	chr16	-	20807665	20810389	20807665	20809533	20810584	20810673	2109	89	2			931	75	NA	NA	0.782		NA
2110	"ENSG00000196678.9"	"ERI2"	chr16	-	20810584	20810695	20810584	20810673	20811278	20811360	2110	2	8			97	75	NA	NA	0.162		NA
2111	"ENSG00000196678.9"	"ERI2"	chr16	-	20814754	20814838	20814754	20814833	20814924	20814992	2111	6	0			80	75	NA	NA	1.0		NA
2112	"ENSG00000225746.4"	"AL132709.5"	chr14	+	101409098	101409175	101409101	101409175	101406701	101406787	2112	5	3			78	75	NA	NA	0.616		NA
2113	"ENSG00000225746.4"	"AL132709.5"	chr14	+	101426138	101426516	101426397	101426516	101424598	101424680	2113	6	0			334	75	NA	NA	1.0		NA
2114	"ENSG00000166743.5"	"ACSM1"	chr16	-	20635417	20635537	20635417	20635504	20636744	20636844	2114	5	0			108	75	NA	NA	1.0		NA
2115	"ENSG00000166743.5"	"ACSM1"	chr16	-	20681148	20681312	20681148	20681308	20682852	20682993	2115	0	5			79	75	NA	NA	0.0		NA
2116	"ENSG00000181126.9"	"HLA-V"	chr6	+	29761127	29765588	29764969	29765588	29760213	29760483	2116	14	0			3917	75	NA	NA	1.0		NA
2117	"ENSG00000167281.14"	"RBFOX3"	chr17	-	77092734	77092915	77092734	77092774	77093373	77093506	2117	5	8			216	75	NA	NA	0.178		NA
2118	"ENSG00000167281.14"	"RBFOX3"	chr17	-	77102732	77102870	77102732	77102867	77111575	77111830	2118	13	0			78	75	NA	NA	1.0		NA
2119	"ENSG00000169347.12"	"GP2"	chr16	-	20335137	20335578	20335137	20335383	20337659	20337789	2119	4	0			270	75	NA	NA	1.0		NA
2120	"ENSG00000103544.10"	"C16orf62"	chr16	+	19580565	19580913	19580745	19580913	19576172	19576272	2120	0	14			255	75	NA	NA	0.0		NA
2121	"ENSG00000103544.10"	"C16orf62"	chr16	+	19584440	19584563	19584445	19584563	19580745	19580913	2121	23	1			80	75	NA	NA	0.956		NA
2122	"ENSG00000110719.5"	"TCIRG1"	chr11	+	67812424	67812569	67812513	67812569	67811598	67811811	2122	553	3			164	75	NA	NA	0.988		NA
2123	"ENSG00000138075.7"	"ABCG5"	chr2	-	44055121	44055607	44055121	44055254	44058907	44059006	2123	5	0			428	75	NA	NA	1.0		NA
2124	"ENSG00000157106.12"	"SMG1"	chr16	-	18839352	18839493	18839352	18839490	18840607	18841077	2124	4	61			78	75	NA	NA	0.059		NA
2125	"ENSG00000125170.6"	"DOK4"	chr16	-	57513353	57513600	57513353	57513597	57513756	57513784	2125	0	0			78	75	NA	NA	NA		NA
2126	"ENSG00000125170.6"	"DOK4"	chr16	-	57513353	57513600	57513353	57513597	57514206	57514289	2126	1	1			78	75	NA	NA	0.49		NA
2127	"ENSG00000125170.6"	"DOK4"	chr16	-	57513353	57513600	57513353	57513597	57520216	57520407	2127	3	1			78	75	NA	NA	0.743		NA
2128	"ENSG00000233968.2"	"RP11-354E11.2"	chr10	-	20011258	20011517	20011258	20011351	20013855	20013910	2128	2	0			241	75	NA	NA	1.0		NA
2129	"ENSG00000140694.12"	"PARN"	chr16	-	14720962	14721044	14720962	14720993	14721125	14721193	2129	32	0			126	75	NA	NA	1.0		NA
2130	"ENSG00000060566.9"	"CREB3L3"	chr19	+	4156991	4157292	4156994	4157292	4154895	4155024	2130	0	0			78	75	NA	NA	NA		NA
2131	"ENSG00000060566.9"	"CREB3L3"	chr19	+	4164499	4164637	4164505	4164637	4159660	4159779	2131	0	0			81	75	NA	NA	NA		NA
2132	"ENSG00000103381.7"	"CPPED1"	chr16	-	12757343	12758972	12757343	12758877	12875041	12875260	2132	14	0			170	75	NA	NA	1.0		NA
2133	"ENSG00000103342.8"	"GSPT1"	chr16	-	11990414	11990642	11990414	11990639	11991696	11991738	2133	85	17			78	75	NA	NA	0.828		NA
2134	"ENSG00000189067.8"	"LITAF"	chr16	-	11647388	11647604	11647388	11647545	11650366	11650591	2134	4	218			134	75	NA	NA	0.01		NA
2135	"ENSG00000116062.10"	"MSH6"	chr2	+	48025749	48028294	48025753	48028294	48023032	48023202	2135	26	0			79	75	NA	NA	1.0		NA
2136	"ENSG00000258498.2"	"DIO3OS"	chr14	-	102018559	102020579	102018559	102019091	102021560	102022013	2136	115	2			1563	75	NA	NA	0.734		NA
2137	"ENSG00000166676.10"	"TVP23A"	chr16	-	10860532	10863335	10860532	10862958	10864128	10864188	2137	231	4			452	75	NA	NA	0.906		NA
2138	"ENSG00000166676.10"	"TVP23A"	chr16	-	10868808	10869404	10868808	10868953	10911959	10912039	2138	0	0			526	75	NA	NA	NA		NA
2139	"ENSG00000136451.4"	"VEZF1"	chr17	-	56057963	56058165	56057963	56058147	56059233	56059297	2139	2	44			93	75	NA	NA	0.035		NA
2140	"ENSG00000187555.10"	"USP7"	chr16	-	8998291	8998422	8998291	8998381	8999043	8999188	2140	272	0			116	75	NA	NA	1.0		NA
2141	"ENSG00000179335.14"	"CLK3"	chr15	+	74912307	74912566	74912349	74912566	74911537	74911689	2141	23	138			117	75	NA	NA	0.097		NA
2142	"ENSG00000179335.14"	"CLK3"	chr15	+	74914460	74914901	74914834	74914901	74912349	74912566	2142	460	3			449	75	NA	NA	0.962		NA
2143	"ENSG00000221826.5"	"PSG3"	chr19	-	43233274	43233529	43233274	43233368	43233929	43234208	2143	0	0			236	75	NA	NA	NA		NA
2144	"ENSG00000033011.7"	"ALG1"	chr16	+	5125388	5125537	5125398	5125537	5123153	5123257	2144	38	0			85	75	NA	NA	1.0		NA
2145	"ENSG00000140632.12"	"GLYR1"	chr16	-	4863737	4863956	4863737	4863839	4864537	4864630	2145	58	98			192	75	NA	NA	0.188		NA
2146	"ENSG00000140632.12"	"GLYR1"	chr16	-	4864537	4864648	4864537	4864630	4867598	4867698	2146	94	3			93	75	NA	NA	0.962		NA
2147	"ENSG00000057252.8"	"SOAT1"	chr1	+	179311144	179311327	179311248	179311327	179310162	179310445	2147	12	17			179	75	NA	NA	0.228		NA
2148	"ENSG00000197603.9"	"C5orf42"	chr5	-	37125345	37125542	37125345	37125511	37138821	37138950	2148	4	22			106	75	NA	NA	0.114		NA
2149	"ENSG00000197603.9"	"C5orf42"	chr5	-	37157414	37157564	37157414	37157522	37157771	37157970	2149	0	0			117	75	NA	NA	NA		NA
2150	"ENSG00000197603.9"	"C5orf42"	chr5	-	37157771	37157970	37157771	37157916	37158325	37158447	2150	11	2			129	75	NA	NA	0.762		NA
2151	"ENSG00000197603.9"	"C5orf42"	chr5	-	37179462	37179545	37179462	37179542	37180118	37180285	2151	9	0			78	75	NA	NA	1.0		NA
2152	"ENSG00000197603.9"	"C5orf42"	chr5	-	37180118	37180285	37180118	37180282	37180958	37181107	2152	7	1			78	75	NA	NA	0.871		NA
2153	"ENSG00000197603.9"	"C5orf42"	chr5	-	37206298	37206527	37206298	37206398	37213660	37213724	2153	22	0			204	75	NA	NA	1.0		NA
2154	"ENSG00000102858.8"	"MGRN1"	chr16	+	4715099	4715152	4715102	4715152	4714709	4714776	2154	5	68			78	75	NA	NA	0.066		NA
2155	"ENSG00000102858.8"	"MGRN1"	chr16	+	4736259	4740973	4738796	4740973	4733843	4733933	2155	394	34			2612	75	NA	NA	0.25		NA
2156	"ENSG00000103460.12"	"TOX3"	chr16	-	52497845	52498100	52497845	52498097	52502420	52502486	2156	6	0			78	75	NA	NA	1.0		NA
2157	"ENSG00000111731.8"	"C2CD5"	chr12	-	22611417	22611519	22611417	22611489	22612425	22612476	2157	19	3			105	75	NA	NA	0.819		NA
2158	"ENSG00000214078.7"	"CPNE1"	chr20	-	34214488	34214725	34214488	34214722	34215201	34215335	2158	295	0			78	75	NA	NA	1.0		NA
2159	"ENSG00000214078.7"	"CPNE1"	chr20	-	34214488	34214748	34214488	34214722	34215201	34215335	2159	86	0			101	75	NA	NA	1.0		NA
2160	"ENSG00000214078.7"	"CPNE1"	chr20	-	34214488	34214748	34214488	34214725	34215201	34215335	2160	74	283			98	75	NA	NA	0.167		NA
2161	"ENSG00000214078.7"	"CPNE1"	chr20	-	34220084	34220170	34220084	34220156	34220232	34220307	2161	7	221			89	75	NA	NA	0.026		NA
2162	"ENSG00000214078.7"	"CPNE1"	chr20	-	34246851	34246936	34246851	34246904	34252681	34252822	2162	47	13			107	75	NA	NA	0.717		NA
2163	"ENSG00000262246.1"	"CORO7"	chr16	-	4458181	4458252	4458181	4458198	4462356	4462431	2163	45	0			129	75	NA	NA	1.0		NA
2164	"ENSG00000217930.3"	"PAM16"	chr16	-	4391368	4391584	4391368	4391505	4393207	4393292	2164	61	142			154	75	NA	NA	0.173		NA
2165	"ENSG00000217930.3"	"PAM16"	chr16	-	4391368	4391673	4391368	4391505	4393207	4393292	2165	125	142			243	75	NA	NA	0.214		NA
2166	"ENSG00000217930.3"	"PAM16"	chr16	-	4391368	4391673	4391368	4391584	4393207	4393292	2166	71	7			164	75	NA	NA	0.823		NA
2167	"ENSG00000164112.8"	"TMEM155"	chr4	-	122683881	122683953	122683881	122683950	122684918	122685027	2167	1	1			78	75	NA	NA	0.49		NA
2168	"ENSG00000079277.15"	"MKNK1"	chr1	-	47048485	47048595	47048485	47048577	47048899	47049001	2168	2	0			93	75	NA	NA	1.0		NA
2169	"ENSG00000122390.13"	"NAA60"	chr16	+	3534690	3535083	3534761	3535083	3532501	3532598	2169	45	1			146	75	NA	NA	0.959		NA
2170	"ENSG00000140987.15"	"ZSCAN32"	chr16	-	3440009	3440183	3440009	3440133	3440422	3440517	2170	9	4			125	75	NA	NA	0.574		NA
2171	"ENSG00000254083.1"	"RP11-452N4.1"	chr8	+	136306000	136306113	136306036	136306113	136303418	136303595	2171	0	0			111	75	NA	NA	NA		NA
2172	"ENSG00000085644.9"	"ZNF213"	chr16	+	3188354	3188542	3188418	3188542	3187166	3187680	2172	3	2			139	75	NA	NA	0.447		NA
2173	"ENSG00000159915.8"	"ZNF233"	chr19	+	44770307	44770477	44770350	44770477	44768466	44768528	2173	0	0			118	75	NA	NA	NA		NA
2174	"ENSG00000131650.9"	"KREMEN2"	chr16	+	3016642	3016796	3016759	3016796	3016325	3016450	2174	0	0			192	75	NA	NA	NA		NA
2175	"ENSG00000129673.5"	"AANAT"	chr17	+	74465198	74465409	74465254	74465409	74464753	74464991	2175	1	0			131	75	NA	NA	1.0		NA
2176	"ENSG00000140992.14"	"PDPK1"	chr16	+	2631295	2631364	2631300	2631364	2627425	2627501	2176	9	0			80	75	NA	NA	1.0		NA
2177	"ENSG00000135437.5"	"RDH5"	chr12	+	56115024	56115278	56115083	56115278	56114176	56114301	2177	14	4			134	75	NA	NA	0.662		NA
2178	"ENSG00000196954.8"	"CASP4"	chr11	-	104822622	104822790	104822622	104822732	104825473	104825728	2178	51	292			133	75	NA	NA	0.09		NA
2179	"ENSG00000113851.9"	"CRBN"	chr3	-	3216846	3216953	3216846	3216950	3221304	3221394	2179	47	5			78	75	NA	NA	0.9		NA
2180	"ENSG00000167965.13"	"MLST8"	chr16	+	2256031	2256215	2256061	2256215	2255454	2255513	2180	16	2			105	75	NA	NA	0.851		NA
2181	"ENSG00000167965.13"	"MLST8"	chr16	+	2256358	2256410	2256361	2256410	2256031	2256215	2181	58	2			78	75	NA	NA	0.965		NA
2182	"ENSG00000167965.13"	"MLST8"	chr16	+	2256479	2256660	2256484	2256660	2256358	2256410	2182	3	3			80	75	NA	NA	0.484		NA
2183	"ENSG00000167965.13"	"MLST8"	chr16	+	2256479	2256660	2256497	2256660	2256358	2256410	2183	4	49			93	75	NA	NA	0.062		NA
2184	"ENSG00000167965.13"	"MLST8"	chr16	+	2256479	2256660	2256555	2256660	2256358	2256410	2184	53	0			151	75	NA	NA	1.0		NA
2185	"ENSG00000167965.13"	"MLST8"	chr16	+	2256484	2256660	2256497	2256660	2256358	2256410	2185	4	49			88	75	NA	NA	0.065		NA
2186	"ENSG00000167965.13"	"MLST8"	chr16	+	2256484	2256660	2256555	2256660	2256358	2256410	2186	53	0			146	75	NA	NA	1.0		NA
2187	"ENSG00000167965.13"	"MLST8"	chr16	+	2256497	2256660	2256555	2256660	2256358	2256410	2187	98	0			133	75	NA	NA	1.0		NA
2188	"ENSG00000167965.13"	"MLST8"	chr16	+	2257193	2257346	2257197	2257346	2257035	2257111	2188	58	7			79	75	NA	NA	0.887		NA
2189	"ENSG00000167965.13"	"MLST8"	chr16	+	2258210	2258614	2258450	2258614	2257193	2257346	2189	102	9			315	75	NA	NA	0.73		NA
2190	"ENSG00000065057.3"	"NTHL1"	chr16	-	2090133	2090242	2090133	2090239	2093567	2093727	2190	0	18			78	75	NA	NA	0.0		NA
2191	"ENSG00000206450.6"	"HLA-B"	chrGL000255.1	-	2615915	2615966	2615915	2615948	2616389	2616506	2191	0	0			93	75	NA	NA	NA		NA
2192	"ENSG00000170906.11"	"NDUFA3"	chr19	+	54610070	54610268	54610117	54610268	54609659	54609753	2192	17	21			122	75	NA	NA	0.332		NA
2193	"ENSG00000196408.7"	"NOXO1"	chr16	-	2030641	2030732	2030641	2030729	2030939	2031020	2193	0	0			78	75	NA	NA	NA		NA
2194	"ENSG00000140988.11"	"RPS2"	chr16	-	2012061	2012657	2012061	2012271	2012736	2012910	2194	13393	18			461	75	NA	NA	0.992		NA
2195	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2012910	2012497	2012657	2013149	2013257	2195	11877	12			328	75	NA	NA	0.996		NA
2196	"ENSG00000095906.12"	"NUBP2"	chr16	+	1836738	1836956	1836757	1836956	1836537	1836656	2196	5	73			94	75	NA	NA	0.052		NA
2197	"ENSG00000095906.12"	"NUBP2"	chr16	+	1838138	1838208	1838161	1838208	1837941	1838052	2197	156	2			98	75	NA	NA	0.984		NA
2198	"ENSG00000113643.4"	"RARS"	chr5	+	167929005	167929110	167929007	167929110	167927595	167927725	2198	104	0			77	75	NA	NA	1.0		NA
2199	"ENSG00000197599.8"	"CCDC154"	chr16	-	1485089	1485176	1485089	1485170	1485969	1486087	2199	2	0			81	75	NA	NA	1.0		NA
2200	"ENSG00000059145.14"	"UNKL"	chr16	-	1435208	1435422	1435208	1435386	1440632	1440695	2200	1	7			111	75	NA	NA	0.088		NA
2201	"ENSG00000059145.14"	"UNKL"	chr16	-	1444131	1444216	1444131	1444207	1447178	1447296	2201	10	0			84	75	NA	NA	1.0		NA
2202	"ENSG00000059145.14"	"UNKL"	chr16	-	1449374	1449558	1449374	1449510	1451568	1451702	2202	0	11			123	75	NA	NA	0.0		NA
2203	"ENSG00000007516.9"	"BAIAP3"	chr16	+	1389113	1389245	1389164	1389245	1388902	1388990	2203	1	1			126	75	NA	NA	0.373		NA
2204	"ENSG00000007516.9"	"BAIAP3"	chr16	+	1389496	1389604	1389565	1389604	1389164	1389245	2204	5	0			144	75	NA	NA	1.0		NA
2205	"ENSG00000007516.9"	"BAIAP3"	chr16	+	1389496	1389604	1389580	1389604	1389164	1389245	2205	6	0			159	75	NA	NA	1.0		NA
2206	"ENSG00000007516.9"	"BAIAP3"	chr16	+	1389565	1389604	1389580	1389604	1389164	1389245	2206	1	0			90	75	NA	NA	1.0		NA
2207	"ENSG00000007516.9"	"BAIAP3"	chr16	+	1396847	1396956	1396934	1396956	1396605	1396685	2207	4	0			162	75	NA	NA	1.0		NA
2208	"ENSG00000131653.8"	"TRAF7"	chr16	+	2215857	2215937	2215879	2215937	2213883	2214002	2208	8	117			97	75	NA	NA	0.05		NA
2209	"ENSG00000261713.2"	"SSTR5-AS1"	chr16	-	1116918	1117043	1116918	1117025	1127623	1127712	2209	0	0			93	75	NA	NA	NA		NA
2210	"ENSG00000213366.8"	"GSTM2"	chr1	+	110213908	110214004	110213935	110214004	110212092	110212193	2210	138	0			102	75	NA	NA	1.0		NA
2211	"ENSG00000103266.6"	"STUB1"	chr16	+	731792	732076	732019	732076	731437	731603	2211	1188	2			302	75	NA	NA	0.993		NA
2212	"ENSG00000103266.6"	"STUB1"	chr16	+	732019	732076	732058	732076	731792	731880	2212	722	5			114	75	NA	NA	0.99		NA
2213	"ENSG00000161996.13"	"WDR90"	chr16	+	701823	702039	701826	702039	701643	701747	2213	7	11			78	75	NA	NA	0.38		NA
2214	"ENSG00000161996.13"	"WDR90"	chr16	+	710551	710714	710611	710714	710057	710161	2214	10	23			135	75	NA	NA	0.195		NA
2215	"ENSG00000161996.13"	"WDR90"	chr16	+	712672	712844	712678	712844	712219	712331	2215	22	1			81	75	NA	NA	0.953		NA
2216	"ENSG00000161996.13"	"WDR90"	chr16	+	716454	716792	716672	716792	716219	716350	2216	263	0			293	75	NA	NA	1.0		NA
2217	"ENSG00000130731.11"	"C16orf13"	chr16	-	684888	685063	684888	684956	685280	685340	2217	142	76			182	75	NA	NA	0.435		NA
2218	"ENSG00000103326.6"	"CAPN15"	chr16	+	603338	604636	604553	604636	602862	603041	2218	3485	0			1290	75	NA	NA	1.0		NA
2219	"ENSG00000153029.10"	"MR1"	chr1	+	181019146	181019422	181019281	181019422	181018187	181018448	2219	41	0			210	75	NA	NA	1.0		NA
2220	"ENSG00000185615.11"	"PDIA2"	chr16	+	334877	335015	334886	335015	334658	334792	2220	6	0			84	75	NA	NA	1.0		NA
2221	"ENSG00000185615.11"	"PDIA2"	chr16	+	334877	335015	334922	335015	334658	334792	2221	12	2			120	75	NA	NA	0.789		NA
2222	"ENSG00000185615.11"	"PDIA2"	chr16	+	334886	335015	334922	335015	334658	334792	2222	6	2			111	75	NA	NA	0.67		NA
2223	"ENSG00000167930.11"	"ITFG3"	chr16	+	304379	304680	304386	304680	299547	299653	2223	123	2			82	75	NA	NA	0.983		NA
2224	"ENSG00000167930.11"	"ITFG3"	chr16	+	309967	310159	309994	310159	309481	309598	2224	135	10			102	75	NA	NA	0.908		NA
2225	"ENSG00000140471.12"	"LINS"	chr15	-	101120648	101121150	101120648	101120941	101142325	101142379	2225	40	0			284	75	NA	NA	1.0		NA
2226	"ENSG00000103852.8"	"TTC23"	chr15	-	99679521	99679672	99679521	99679604	99696352	99696502	2226	41	8			143	75	NA	NA	0.729		NA
2227	"ENSG00000103852.8"	"TTC23"	chr15	-	99775192	99775285	99775192	99775283	99781569	99781764	2227	1	0			77	75	NA	NA	1.0		NA
2228	"ENSG00000167100.10"	"SAMD14"	chr17	-	48193366	48193592	48193366	48193454	48194770	48195059	2228	3	1			213	75	NA	NA	0.514		NA
2229	"ENSG00000041988.11"	"THAP3"	chr1	+	6690347	6690413	6690350	6690413	6688558	6688751	2229	53	7			78	75	NA	NA	0.879		NA
2230	"ENSG00000041988.11"	"THAP3"	chr1	+	6692429	6692555	6692450	6692555	6690347	6690413	2230	5	52			96	75	NA	NA	0.07		NA
2231	"ENSG00000148660.16"	"CAMK2G"	chr10	-	75579289	75579403	75579289	75579375	75581439	75581488	2231	32	0			103	75	NA	NA	1.0		NA
2232	"ENSG00000079432.3"	"CIC"	chr19	+	42796717	42797011	42796720	42797011	42796451	42796618	2232	67	22			78	75	NA	NA	0.745		NA
2233	"ENSG00000079432.3"	"CIC"	chr19	+	42798086	42798241	42798089	42798241	42797743	42797988	2233	95	81			78	75	NA	NA	0.53		NA
2234	"ENSG00000079432.3"	"CIC"	chr19	+	42798726	42798887	42798755	42798887	42798324	42798456	2234	10	118			104	75	NA	NA	0.058		NA
2235	"ENSG00000130811.6"	"EIF3G"	chr19	-	10226359	10226496	10226359	10226457	10226642	10226750	2235	1141	0			114	75	NA	NA	1.0		NA
2236	"ENSG00000130811.6"	"EIF3G"	chr19	-	10229543	10229742	10229543	10229632	10229763	10229847	2236	29	587			185	75	NA	NA	0.02		NA
2237	"ENSG00000130811.6"	"EIF3G"	chr19	-	10229763	10229931	10229763	10229847	10230329	10230376	2237	18	410			159	75	NA	NA	0.02		NA
2238	"ENSG00000140564.6"	"FURIN"	chr15	+	91419691	91419787	91419697	91419787	91419484	91419583	2238	95	0			81	75	NA	NA	1.0		NA
2239	"ENSG00000185033.10"	"SEMA4B"	chr15	+	90770769	90770874	90770788	90770874	90768892	90769059	2239	6	77			94	75	NA	NA	0.059		NA
2240	"ENSG00000078795.12"	"PKD2L2"	chr5	+	137228168	137228302	137228212	137228302	137226169	137226271	2240	0	0			119	75	NA	NA	NA		NA
2241	"ENSG00000078795.12"	"PKD2L2"	chr5	+	137228168	137228302	137228255	137228302	137226169	137226271	2241	0	0			162	75	NA	NA	NA		NA
2242	"ENSG00000078795.12"	"PKD2L2"	chr5	+	137228212	137228302	137228255	137228302	137226169	137226271	2242	0	0			118	75	NA	NA	NA		NA
2243	"ENSG00000078795.12"	"PKD2L2"	chr5	+	137243430	137243601	137243496	137243601	137241894	137242123	2243	0	0			141	75	NA	NA	NA		NA
2244	"ENSG00000140519.8"	"RHCG"	chr15	-	90020747	90020884	90020747	90020808	90021067	90021205	2244	7	0			151	75	NA	NA	1.0		NA
2245	"ENSG00000255571.2"	"LINC00925"	chr15	+	89931731	89931812	89931734	89931812	89931047	89931112	2245	1	0			78	75	NA	NA	1.0		NA
2246	"ENSG00000160703.11"	"NLRX1"	chr11	+	119053826	119054723	119054529	119054723	119052802	119053054	2246	241	0			778	75	NA	NA	1.0		NA
