ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1294	"ENSG00000166104.10"	"hsa-mir-7162"	chr15	-	62535636	62535738	62535647	62535738	62535462	62535565	1294	0	0			86	75	NA	NA	NA		NA
1295	"ENSG00000166104.10"	"hsa-mir-7162"	chr15	-	62539712	62539807	62539717	62539807	62539504	62539612	1295	0	0			80	75	NA	NA	NA		NA
1296	"ENSG00000157470.7"	"FAM81A"	chr15	+	59750748	59750845	59750748	59750816	59752131	59752405	1296	1	0			104	75	NA	NA	1.0		NA
1297	"ENSG00000137776.12"	"SLTM"	chr15	-	59186019	59186186	59186100	59186186	59185477	59185563	1297	109	0			156	75	NA	NA	1.0		NA
1298	"ENSG00000198909.3"	"MAP3K3"	chr17	+	61710040	61710162	61710040	61710158	61723393	61723434	1298	32	0			79	75	NA	NA	1.0		NA
1299	"ENSG00000198909.3"	"MAP3K3"	chr17	+	61762876	61762950	61762876	61762938	61765886	61765954	1299	46	15			87	75	NA	NA	0.726		NA
1300	"ENSG00000137871.15"	"ZNF280D"	chr15	-	56958876	56959184	56958997	56959184	56958592	56958733	1300	21	0			196	75	NA	NA	1.0		NA
1301	"ENSG00000137871.15"	"ZNF280D"	chr15	-	57209262	57209410	57209344	57209410	57182211	57182365	1301	15	0			157	75	NA	NA	1.0		NA
1302	"ENSG00000100462.11"	"PRMT5"	chr14	-	23390048	23390265	23390196	23390265	23389737	23389940	1302	106	3			223	75	NA	NA	0.922		NA
1303	"ENSG00000100462.11"	"PRMT5"	chr14	-	23395714	23395764	23395732	23395764	23395341	23395505	1303	48	0			93	75	NA	NA	1.0		NA
1304	"ENSG00000008283.11"	"CYB561"	chr17	-	61513367	61513513	61513414	61513513	61513048	61513152	1304	1	4			122	75	NA	NA	0.133		NA
1305	"ENSG00000069943.5"	"PIGB"	chr15	+	55642896	55643110	55642896	55643001	55646995	55647176	1305	7	0			184	75	NA	NA	1.0		NA
1306	"ENSG00000137876.5"	"RSL24D1"	chr15	-	55484600	55485031	55484917	55485031	55483172	55483245	1306	1	53			392	75	NA	NA	0.004		NA
1307	"ENSG00000128833.8"	"MYO5C"	chr15	-	52553058	52553324	52553098	52553324	52548835	52548917	1307	0	0			115	75	NA	NA	NA		NA
1308	"ENSG00000262184.2"	"ELN"	chrJH159134.2	+	1564599	1564924	1564599	1564650	1565790	1565820	1308	0	0			349	75	NA	NA	NA		NA
1309	"ENSG00000262184.2"	"ELN"	chrJH159134.2	+	1585506	1585671	1585506	1585593	1585907	1585949	1309	0	0			153	75	NA	NA	NA		NA
1310	"ENSG00000262184.2"	"ELN"	chrJH159134.2	+	1589611	1589836	1589611	1589737	1590336	1590375	1310	0	0			174	75	NA	NA	NA		NA
1311	"ENSG00000051180.12"	"RAD51"	chr15	+	40987371	40987623	40987371	40987519	40990954	40991043	1311	1	0			179	75	NA	NA	1.0		NA
1312	"ENSG00000092439.9"	"TRPM7"	chr15	-	50870755	50870861	50870835	50870861	50868065	50868116	1312	1	23			155	75	NA	NA	0.021		NA
1313	"ENSG00000104064.12"	"GABPB1"	chr15	-	50593417	50593565	50593453	50593565	50592985	50593099	1313	4	6			111	75	NA	NA	0.311		NA
1314	"ENSG00000074803.13"	"SLC12A1"	chr15	+	48512830	48512962	48512830	48512954	48513117	48513193	1314	0	0			83	75	NA	NA	NA		NA
1315	"ENSG00000111788.9"	"RP11-22B23.1"	chr12	+	9436244	9436492	9436244	9436370	9440797	9440945	1315	1	0			197	75	NA	NA	1.0		NA
1316	"ENSG00000137872.11"	"SEMA6D"	chr15	+	48060777	48060945	48060777	48060812	48062693	48066417	1316	14	0			208	75	NA	NA	1.0		NA
1317	"ENSG00000104164.6"	"BLOC1S6"	chr15	+	45890077	45890194	45890077	45890089	45895297	45895385	1317	1	0			180	75	NA	NA	1.0		NA
1318	"ENSG00000185621.7"	"LMLN"	chr3	+	197687070	197687311	197687070	197687190	197701247	197701345	1318	2	0			196	75	NA	NA	1.0		NA
1319	"ENSG00000138606.15"	"SHF"	chr15	-	45464344	45464516	45464346	45464516	45464080	45464200	1319	3	1			77	75	NA	NA	0.745		NA
1320	"ENSG00000137857.13"	"DUOX1"	chr15	+	45423668	45423860	45423668	45423845	45424115	45424222	1320	0	0			90	75	NA	NA	NA		NA
1321	"ENSG00000184716.9"	"SERINC4"	chr15	-	44089338	44089554	44089342	44089554	44089042	44089138	1321	0	0			79	75	NA	NA	NA		NA
1322	"ENSG00000166963.8"	"MAP1A"	chr15	+	43821847	43822074	43821847	43822068	43822266	43823818	1322	4	98			81	75	NA	NA	0.036		NA
1323	"ENSG00000180979.5"	"LRRC57"	chr15	-	42840890	42840991	42840897	42840991	42840548	42840654	1323	5	0			82	75	NA	NA	1.0		NA
1324	"ENSG00000103978.11"	"TMEM87A"	chr15	-	42565086	42565276	42565160	42565276	42564260	42564321	1324	0	0			149	75	NA	NA	NA		NA
1325	"ENSG00000062524.11"	"LTK"	chr15	-	41799711	41799855	41799759	41799855	41799292	41799488	1325	1	1			123	75	NA	NA	0.379		NA
1326	"ENSG00000162241.8"	"SLC25A45"	chr11	-	65149345	65149440	65149385	65149440	65147602	65147646	1326	0	3			115	75	NA	NA	0.0		NA
1327	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41624891	41625248	41624891	41625193	41634583	41634652	1327	1	0			130	75	NA	NA	1.0		NA
1328	"ENSG00000249115.4"	"HAUS5"	chr19	+	36104936	36105133	36104936	36104961	36105943	36106049	1328	0	4			247	75	NA	NA	0.0		NA
1329	"ENSG00000104129.5"	"DNAJC17"	chr15	-	41067165	41067306	41067228	41067306	41066553	41066634	1329	3	9			138	75	NA	NA	0.153		NA
1330	"ENSG00000104129.5"	"DNAJC17"	chr15	-	41071281	41071508	41071420	41071508	41068739	41068825	1330	5	14			214	75	NA	NA	0.111		NA
1331	"ENSG00000104129.5"	"DNAJC17"	chr15	-	41072048	41072195	41072125	41072195	41071742	41071801	1331	0	17			152	75	NA	NA	0.0		NA
1332	"ENSG00000137841.7"	"PLCB2"	chr15	-	40588946	40589109	40588958	40589109	40588722	40588835	1332	1	1			87	75	NA	NA	0.463		NA
1333	"ENSG00000156970.8"	"BUB1B"	chr15	+	40462262	40462364	40462262	40462322	40462737	40462882	1333	0	0			117	75	NA	NA	NA		NA
1334	"ENSG00000110851.7"	"PRDM4"	chr12	-	108145191	108145986	108145423	108145986	108140051	108140201	1334	48	0			307	75	NA	NA	1.0		NA
1335	"ENSG00000021776.6"	"AQR"	chr15	-	35198719	35198913	35198745	35198913	35196536	35196706	1335	0	3			101	75	NA	NA	0.0		NA
1336	"ENSG00000128923.6"	"FAM63B"	chr15	+	59113915	59114022	59113915	59114018	59123972	59124115	1336	0	1			79	75	NA	NA	0.0		NA
1337	"ENSG00000140199.7"	"SLC12A6"	chr15	-	34529590	34529751	34529619	34529751	34528908	34529016	1337	1	15			104	75	NA	NA	0.046		NA
1338	"ENSG00000104381.8"	"GDAP1"	chr8	+	75263508	75263701	75263508	75263556	75272371	75272545	1338	1	0			220	75	NA	NA	1.0		NA
1339	"ENSG00000134160.9"	"TRPM1"	chr15	-	31355290	31355495	31355320	31355495	31354781	31354905	1339	0	0			105	75	NA	NA	NA		NA
1340	"ENSG00000134160.9"	"TRPM1"	chr15	-	31355290	31355495	31355338	31355495	31354781	31354905	1340	0	0			123	75	NA	NA	NA		NA
1341	"ENSG00000134160.9"	"TRPM1"	chr15	-	31355320	31355495	31355338	31355495	31354781	31354905	1341	0	0			93	75	NA	NA	NA		NA
1342	"ENSG00000108406.5"	"DHX40"	chr17	+	57643987	57644155	57643987	57644070	57647878	57648024	1342	15	0			160	75	NA	NA	1.0		NA
1343	"ENSG00000108406.5"	"DHX40"	chr17	+	57643987	57644155	57643987	57644070	57650476	57650596	1343	8	0			160	75	NA	NA	1.0		NA
1344	"ENSG00000206286.7"	"VPS52"	chrGL000255.1	-	4463797	4463905	4463808	4463905	4463509	4463575	1344	0	0			86	75	NA	NA	NA		NA
1345	"ENSG00000170892.6"	"TSEN34"	chr19	+	54694118	54694301	54694118	54694222	54695211	54695458	1345	10	2			154	75	NA	NA	0.709		NA
1346	"ENSG00000034053.10"	"APBA2"	chr15	+	29213842	29213952	29213842	29213921	29287955	29288009	1346	0	0			106	75	NA	NA	NA		NA
1347	"ENSG00000248334.2"	"WHAMMP2"	chr15	+	28986255	28986429	28986255	28986412	28989894	28990045	1347	0	0			92	75	NA	NA	NA		NA
1348	"ENSG00000248334.2"	"WHAMMP2"	chr15	+	28996633	28996824	28996633	28996820	28999614	28999701	1348	0	6			79	75	NA	NA	0.0		NA
1349	"ENSG00000150995.13"	"ITPR1"	chr3	+	4716751	4716932	4716751	4716905	4718297	4718485	1349	0	1			102	75	NA	NA	0.0		NA
1350	"ENSG00000108679.8"	"LGALS3BP"	chr17	-	76973076	76973296	76973221	76973296	76972046	76972238	1350	15	856			220	75	NA	NA	0.006		NA
1351	"ENSG00000105677.7"	"TMEM147"	chr19	+	36037573	36037931	36037573	36037710	36038020	36038142	1351	302	1			296	75	NA	NA	0.987		NA
1352	"ENSG00000270370.1"	"NLRP2"	chrKB021647.1	+	964389	964761	964389	964560	964869	965040	1352	0	0			276	75	NA	NA	NA		NA
1353	"ENSG00000166206.9"	"GABRB3"	chr15	-	26860920	26861207	26860924	26861207	26860443	26860568	1353	0	0			79	75	NA	NA	NA		NA
1354	"ENSG00000066294.10"	"CD84"	chr1	-	160523149	160523287	160523167	160523287	160522494	160522527	1354	0	0			93	75	NA	NA	NA		NA
1355	"ENSG00000177595.13"	"PIDD"	chr11	-	800332	800451	800383	800451	800130	800244	1355	39	6			126	75	NA	NA	0.795		NA
1356	"ENSG00000177595.13"	"PIDD"	chr11	-	800984	801120	801001	801120	800761	800912	1356	14	5			92	75	NA	NA	0.695		NA
1357	"ENSG00000177595.13"	"PIDD"	chr11	-	800984	801120	801017	801120	800761	800912	1357	18	0			108	75	NA	NA	1.0		NA
1358	"ENSG00000177595.13"	"PIDD"	chr11	-	801001	801120	801017	801120	800761	800912	1358	9	0			91	75	NA	NA	1.0		NA
1359	"ENSG00000160948.9"	"VPS28"	chr8	-	145651257	145651446	145651304	145651446	145650328	145651155	1359	9	2			122	75	NA	NA	0.734		NA
1360	"ENSG00000116001.11"	"TIA1"	chr2	-	70443884	70444126	70444017	70444126	70443535	70443631	1360	30	28			208	75	NA	NA	0.279		NA
1361	"ENSG00000116001.11"	"TIA1"	chr2	-	70463204	70463307	70463210	70463307	70457887	70457986	1361	1	27			81	75	NA	NA	0.033		NA
1362	"ENSG00000132254.8"	"ARFIP2"	chr11	-	6499967	6500189	6500088	6500189	6499270	6499428	1362	43	0			196	75	NA	NA	1.0		NA
1363	"ENSG00000090857.9"	"PDPR"	chr16	+	70179657	70179736	70179657	70179700	70180036	70180131	1363	0	0			111	75	NA	NA	NA		NA
1364	"ENSG00000180229.8"	"HERC2P3"	chr15	-	20648591	20648774	20648623	20648774	20645726	20645895	1364	1	9			107	75	NA	NA	0.072		NA
1365	"ENSG00000180229.8"	"HERC2P3"	chr15	-	20658872	20659015	20658958	20659015	20658603	20658755	1365	0	1			161	75	NA	NA	0.0		NA
1366	"ENSG00000186166.4"	"CCDC84"	chr11	+	118881930	118882021	118881930	118881993	118882648	118882713	1366	17	9			103	75	NA	NA	0.579		NA
1367	"ENSG00000089486.12"	"CDIP1"	chr16	-	4563696	4563852	4563816	4563852	4562791	4562948	1367	70	0			195	75	NA	NA	1.0		NA
1368	"ENSG00000089486.12"	"CDIP1"	chr16	-	4564575	4564665	4564631	4564665	4563696	4563852	1368	49	0			131	75	NA	NA	1.0		NA
1369	"ENSG00000240225.6"	"ZNF542"	chr19	+	56879507	56879829	56879507	56879589	56880234	56880305	1369	17	0			315	75	NA	NA	1.0		NA
1370	"ENSG00000131462.3"	"TUBG1"	chr17	+	40762440	40762647	40762440	40762608	40764092	40764161	1370	4	78			114	75	NA	NA	0.033		NA
1371	"ENSG00000122786.15"	"CALD1"	chr7	+	134617738	134618828	134617738	134618141	134620438	134620516	1371	485	1			762	75	NA	NA	0.979		NA
1372	"ENSG00000257341.1"	"CRIP1"	chr14	+	105954999	105955284	105954999	105955131	105957317	105957463	1372	2	0			228	75	NA	NA	1.0		NA
1373	"ENSG00000179364.9"	"PACS2"	chr14	+	105834795	105834876	105834795	105834852	105836177	105836237	1373	84	13			99	75	NA	NA	0.83		NA
1374	"ENSG00000179364.9"	"PACS2"	chr14	+	105848250	105848395	105848250	105848383	105848813	105848918	1374	11	88			87	75	NA	NA	0.097		NA
1375	"ENSG00000140104.9"	"C14orf79"	chr14	+	105455279	105455425	105455279	105455411	105457827	105457957	1375	0	0			89	75	NA	NA	NA		NA
1376	"ENSG00000198931.6"	"APRT"	chr16	-	88877904	88878064	88877957	88878064	88876477	88876556	1376	5	3			128	75	NA	NA	0.494		NA
1377	"ENSG00000141480.13"	"ARRB2"	chr17	+	4619706	4619966	4619706	4619903	4620511	4620571	1377	0	27			138	75	NA	NA	0.0		NA
1378	"ENSG00000141480.13"	"ARRB2"	chr17	+	4622577	4622715	4622577	4622584	4623510	4623594	1378	106	0			206	75	NA	NA	1.0		NA
1379	"ENSG00000223745.3"	"RP4-717I23.3"	chr1	-	93802933	93804831	93804712	93804831	93792158	93792219	1379	122	0			1854	75	NA	NA	1.0		NA
1380	"ENSG00000126214.16"	"KLC1"	chr14	+	104129038	104129264	104129038	104129258	104135847	104135935	1380	145	1			81	75	NA	NA	0.993		NA
1381	"ENSG00000126214.16"	"KLC1"	chr14	+	104145720	104145882	104145720	104145855	104151322	104151373	1381	157	28			102	75	NA	NA	0.805		NA
1382	"ENSG00000126214.16"	"KLC1"	chr14	+	104145720	104145882	104145720	104145855	104153417	104153548	1382	115	33			102	75	NA	NA	0.719		NA
1383	"ENSG00000126214.16"	"KLC1"	chr14	+	104145720	104145882	104145720	104145855	104159889	104160080	1383	80	2			102	75	NA	NA	0.967		NA
1384	"ENSG00000126214.16"	"KLC1"	chr14	+	104145720	104145882	104145720	104145855	104166991	104167064	1384	100	16			102	75	NA	NA	0.821		NA
1385	"ENSG00000166165.8"	"CKB"	chr14	-	103986805	103986929	103986838	103986929	103986458	103986648	1385	1674	6			108	75	NA	NA	0.995		NA
1386	"ENSG00000166165.8"	"CKB"	chr14	-	103988637	103988842	103988774	103988842	103988359	103988514	1386	2280	1			212	75	NA	NA	0.999		NA
1387	"ENSG00000197901.7"	"SLC22A6"	chr11	-	62744616	62744727	62744655	62744727	62744265	62744353	1387	0	0			114	75	NA	NA	NA		NA
1388	"ENSG00000100865.10"	"CINP"	chr14	-	102822104	102822234	102822108	102822234	102816255	102816385	1388	47	0			79	75	NA	NA	1.0		NA
1389	"ENSG00000022976.11"	"ZNF839"	chr14	+	102805430	102805566	102805430	102805560	102807659	102808704	1389	0	11			81	75	NA	NA	0.0		NA
1390	"ENSG00000080824.14"	"HSP90AA1"	chr14	-	102552094	102552461	102552301	102552461	102551634	102551768	1390	2206	0			282	75	NA	NA	1.0		NA
1391	"ENSG00000167085.7"	"PHB"	chr17	-	47492101	47492220	47492196	47492220	47490538	47490653	1391	4	70			170	75	NA	NA	0.025		NA
1392	"ENSG00000262131.1"	"GP6"	chrGL949750.1	-	997749	997804	997753	997804	995775	997236	1392	0	0			79	75	NA	NA	NA		NA
1393	"ENSG00000197345.8"	"MRPL21"	chr11	-	68660789	68660923	68660870	68660923	68660357	68660461	1393	6	173			156	75	NA	NA	0.016		NA
1394	"ENSG00000197345.8"	"MRPL21"	chr11	-	68663936	68664146	68663982	68664146	68660870	68660923	1394	1	151			121	75	NA	NA	0.004		NA
1395	"ENSG00000197345.8"	"MRPL21"	chr11	-	68668002	68668073	68668015	68668073	68665394	68665480	1395	33	201			88	75	NA	NA	0.123		NA
1396	"ENSG00000159409.10"	"CELF3"	chr1	-	151679620	151680124	151679982	151680124	151679144	151679210	1396	0	0			437	75	NA	NA	NA		NA
1397	"ENSG00000159409.10"	"CELF3"	chr1	-	151688094	151688457	151688351	151688457	151687069	151687152	1397	0	0			332	75	NA	NA	NA		NA
1398	"ENSG00000179869.10"	"ABCA13"	chr7	+	48273614	48273824	48273614	48273748	48278837	48279002	1398	0	0			151	75	NA	NA	NA		NA
1399	"ENSG00000179869.10"	"ABCA13"	chr7	+	48547467	48547645	48547467	48547552	48550679	48550795	1399	0	0			168	75	NA	NA	NA		NA
1400	"ENSG00000125656.4"	"CLPP"	chr19	+	6362456	6362553	6362456	6362536	6364462	6364650	1400	159	0			92	75	NA	NA	1.0		NA
1401	"ENSG00000198300.8"	"PEG3"	chr19	-	57334957	57335047	57334960	57335047	57334120	57334204	1401	4	0			78	75	NA	NA	1.0		NA
1402	"ENSG00000138496.12"	"PARP9"	chr3	-	122277175	122277314	122277280	122277314	122274132	122274968	1402	4	4			180	75	NA	NA	0.294		NA
1403	"ENSG00000100744.10"	"GSKIP"	chr14	+	96846024	96846125	96846024	96846092	96848583	96848842	1403	15	1			108	75	NA	NA	0.912		NA
1404	"ENSG00000204084.8"	"INPP5B"	chr1	-	38397344	38397725	38397584	38397725	38357029	38357126	1404	1	6			315	75	NA	NA	0.038		NA
1405	"ENSG00000187621.10"	"TCL6"	chr14	+	96129592	96131413	96129592	96129972	96135887	96135954	1405	0	0			1516	75	NA	NA	NA		NA
1406	"ENSG00000188488.9"	"SERPINA5"	chr14	+	95047951	95048047	95047951	95047975	95053682	95054318	1406	0	0			147	75	NA	NA	NA		NA
1407	"ENSG00000197249.8"	"SERPINA1"	chr14	-	94846987	94847478	94847207	94847478	94845800	94845948	1407	1	11			295	75	NA	NA	0.023		NA
1408	"ENSG00000197249.8"	"SERPINA1"	chr14	-	94855137	94855347	94855155	94855347	94854896	94855000	1408	0	0			93	75	NA	NA	NA		NA
1409	"ENSG00000136518.12"	"ACTL6A"	chr3	+	179280710	179280905	179280710	179280761	179287611	179287688	1409	28	5			219	75	NA	NA	0.657		NA
1410	"ENSG00000140090.13"	"SLC24A4"	chr14	+	92915417	92915560	92915417	92915503	92920243	92920413	1410	0	0			132	75	NA	NA	NA		NA
1411	"ENSG00000249899.1"	"CTD-2175A23.1"	chr5	-	52274081	52274229	52274097	52274229	52244654	52244737	1411	0	0			91	75	NA	NA	NA		NA
1412	"ENSG00000170832.8"	"USP32"	chr17	-	58296988	58297148	58297030	58297148	58291980	58292135	1412	2	17			117	75	NA	NA	0.07		NA
1413	"ENSG00000111678.6"	"C12orf57"	chr12	+	7053638	7053815	7053638	7053728	7054933	7055165	1413	756	29			162	75	NA	NA	0.923		NA
1414	"ENSG00000053254.11"	"FOXN3"	chr14	-	89656727	89656793	89656730	89656793	89647044	89647150	1414	2	1			78	75	NA	NA	0.658		NA
1415	"ENSG00000165533.14"	"TTC8"	chr14	+	89307208	89307272	89307208	89307267	89307380	89307540	1415	6	0			80	75	NA	NA	1.0		NA
1416	"ENSG00000165533.14"	"TTC8"	chr14	+	89307380	89307858	89307380	89307540	89310149	89310194	1416	7	7			393	75	NA	NA	0.16		NA
1417	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89069171	89069404	89069171	89069389	89073586	89073707	1417	23	3			90	75	NA	NA	0.865		NA
1418	"ENSG00000188493.10"	"C19orf54"	chr19	-	41248419	41248675	41248481	41248675	41248070	41248094	1418	9	0			137	75	NA	NA	1.0		NA
1419	"ENSG00000042317.12"	"SPATA7"	chr14	+	88852016	88852375	88852016	88852181	88857724	88857799	1419	0	2			269	75	NA	NA	0.0		NA
1420	"ENSG00000042317.12"	"SPATA7"	chr14	+	88862499	88862547	88862499	88862528	88883054	88883188	1420	4	0			94	75	NA	NA	1.0		NA
1421	"ENSG00000137656.7"	"BUD13"	chr11	-	116633268	116633982	116633670	116633982	116631450	116631668	1421	57	0			477	75	NA	NA	1.0		NA
1422	"ENSG00000165233.13"	"C9orf89"	chr9	+	95869955	95870109	95869955	95870098	95872849	95873003	1422	32	25			86	75	NA	NA	0.527		NA
1423	"ENSG00000105983.15"	"LMBR1"	chr7	-	156626432	156626486	156626446	156626486	156619298	156619438	1423	0	5			89	75	NA	NA	0.0		NA
1424	"ENSG00000105983.15"	"LMBR1"	chr7	-	156629502	156629579	156629506	156629579	156626446	156626486	1424	0	6			79	75	NA	NA	0.0		NA
1425	"ENSG00000105393.11"	"BABAM1"	chr19	+	17378251	17378336	17378251	17378325	17379602	17379900	1425	57	3			86	75	NA	NA	0.943		NA
1426	"ENSG00000103769.5"	"RAB11A"	chr15	+	66084784	66085110	66084784	66084987	66143201	66143295	1426	0	0			198	75	NA	NA	NA		NA
1427	"ENSG00000183207.8"	"RUVBL2"	chr19	+	49513032	49513139	49513032	49513128	49513229	49513323	1427	125	0			86	75	NA	NA	1.0		NA
1428	"ENSG00000119705.5"	"SLIRP"	chr14	+	78177180	78177239	78177180	78177223	78182114	78182222	1428	620	5			91	75	NA	NA	0.99		NA
1429	"ENSG00000100577.14"	"GSTZ1"	chr14	+	77793814	77793895	77793814	77793853	77794254	77794380	1429	21	0			117	75	NA	NA	1.0		NA
1430	"ENSG00000100577.14"	"GSTZ1"	chr14	+	77793814	77794380	77793814	77793895	77795465	77795544	1430	33	0			560	75	NA	NA	1.0		NA
1431	"ENSG00000100565.11"	"C14orf166B"	chr14	+	77294633	77295099	77294633	77294762	77295433	77295506	1431	2	0			412	75	NA	NA	1.0		NA
1432	"ENSG00000262207.3"	"RDH13"	chrGL949751.1	-	965468	965852	965750	965852	962706	963673	1432	0	0			357	75	NA	NA	NA		NA
1433	"ENSG00000198208.7"	"RPS6KL1"	chr14	-	75388680	75389188	75389043	75389188	75387979	75388264	1433	45	0			438	75	NA	NA	1.0		NA
1434	"ENSG00000184647.6"	"PRSS55"	chr8	+	10388804	10389222	10388804	10389055	10390415	10390558	1434	0	0			242	75	NA	NA	NA		NA
1435	"ENSG00000119616.7"	"FCF1"	chr14	+	75179872	75179962	75179872	75179903	75180187	75180255	1435	2	6			134	75	NA	NA	0.157		NA
1436	"ENSG00000119616.7"	"FCF1"	chr14	+	75180187	75180255	75180187	75180210	75181574	75181646	1436	19	0			120	75	NA	NA	1.0		NA
1437	"ENSG00000119616.7"	"FCF1"	chr14	+	75180187	75180323	75180187	75180210	75181574	75181646	1437	8	0			188	75	NA	NA	1.0		NA
1438	"ENSG00000119616.7"	"FCF1"	chr14	+	75180187	75180323	75180187	75180255	75181574	75181646	1438	1	12			143	75	NA	NA	0.042		NA
1439	"ENSG00000133116.6"	"KL"	chr13	+	33629183	33629502	33629183	33629452	33634815	33635917	1439	0	2			125	75	NA	NA	0.0		NA
1440	"ENSG00000119655.4"	"NPC2"	chr14	-	74947404	74947482	74947413	74947482	74946644	74946991	1440	290	3			84	75	NA	NA	0.989		NA
1441	"ENSG00000167555.9"	"ZNF528"	chr19	+	52901120	52901157	52901120	52901153	52901619	52901872	1441	3	0			79	75	NA	NA	1.0		NA
1442	"ENSG00000185633.6"	"NDUFA4L2"	chr12	-	57630106	57630464	57630375	57630464	57629531	57629592	1442	14	189			344	75	NA	NA	0.016		NA
1443	"ENSG00000213918.6"	"DNASE1"	chr16	+	3705849	3705967	3705849	3705938	3706102	3706186	1443	1	0			104	75	NA	NA	1.0		NA
1444	"ENSG00000178149.12"	"DALRD3"	chr3	-	49053236	49053305	49053251	49053305	49052920	49053140	1444	44	1			90	75	NA	NA	0.973		NA
1445	"ENSG00000158201.5"	"ABHD3"	chr18	-	19243638	19244191	19244078	19244191	19239130	19239304	1445	30	2			515	75	NA	NA	0.686		NA
1446	"ENSG00000100626.12"	"GALNT16"	chr14	+	69726358	69726514	69726358	69726463	69726894	69727184	1446	6	5			126	75	NA	NA	0.417		NA
1447	"ENSG00000072121.11"	"ZFYVE26"	chr14	-	68249496	68250242	68249815	68250242	68248049	68248246	1447	37	0			394	75	NA	NA	1.0		NA
1448	"ENSG00000257365.3"	"FNTB"	chr14	+	65499076	65499239	65499076	65499221	65499327	65499414	1448	1	3			93	75	NA	NA	0.212		NA
1449	"ENSG00000054654.11"	"SYNE2"	chr14	+	64679528	64679723	64679528	64679672	64680911	64681188	1449	88	0			126	75	NA	NA	1.0		NA
1450	"ENSG00000222009.4"	"BTBD19"	chr1	+	45275884	45276098	45275884	45275921	45276225	45276279	1450	15	2			252	75	NA	NA	0.691		NA
1451	"ENSG00000166140.13"	"ZFYVE19"	chr15	+	41099286	41100066	41099286	41099869	41101316	41101438	1451	36	1			272	75	NA	NA	0.908		NA
1452	"ENSG00000100614.13"	"PPM1A"	chr14	+	60749401	60750255	60749401	60749512	60752341	60752459	1452	604	0			818	75	NA	NA	1.0		NA
1453	"ENSG00000100612.9"	"DHRS7"	chr14	-	60616070	60616286	60616167	60616286	60611523	60611731	1453	140	0			172	75	NA	NA	1.0		NA
1454	"ENSG00000050130.13"	"JKAMP"	chr14	+	59961735	59961942	59961735	59961805	59965444	59965626	1454	89	0			212	75	NA	NA	1.0		NA
1455	"ENSG00000131966.9"	"ACTR10"	chr14	+	58678009	58678128	58678009	58678110	58680358	58680416	1455	15	1			93	75	NA	NA	0.924		NA
1456	"ENSG00000100557.5"	"C14orf105"	chr14	-	57957659	57957789	57957706	57957789	57949782	57949869	1456	0	0			122	75	NA	NA	NA		NA
1457	"ENSG00000196498.9"	"NCOR2"	chr12	-	124811954	124812179	124812092	124812179	124810736	124810916	1457	34	58			213	75	NA	NA	0.171		NA
1458	"ENSG00000126777.13"	"KTN1"	chr14	+	56114742	56114833	56114742	56114806	56115519	56115588	1458	223	0			102	75	NA	NA	1.0		NA
1459	"ENSG00000020577.9"	"SAMD4A"	chr14	+	55251057	55251165	55251057	55251099	55251254	55251338	1459	83	4			141	75	NA	NA	0.917		NA
1460	"ENSG00000100532.7"	"CGRRF1"	chr14	+	54996766	54997481	54996766	54996944	54997620	54997768	1460	10	12			612	75	NA	NA	0.093		NA
1461	"ENSG00000197045.8"	"GMFB"	chr14	-	54948839	54948920	54948870	54948920	54948112	54948176	1461	1	9			106	75	NA	NA	0.073		NA
1462	"ENSG00000125378.11"	"BMP4"	chr14	-	54423267	54423529	54423476	54423529	54419993	54420118	1462	11	1			284	75	NA	NA	0.744		NA
1463	"ENSG00000100519.7"	"PSMC6"	chr14	+	53173919	53174247	53173919	53174022	53175026	53175106	1463	3	102			300	75	NA	NA	0.007		NA
1464	"ENSG00000172403.6"	"SYNPO2"	chr4	+	119950999	119953182	119950999	119953008	119978555	119982402	1464	611	1			249	75	NA	NA	0.995		NA
1465	"ENSG00000139926.11"	"FRMD6"	chr14	+	52167773	52167877	52167773	52167853	52169229	52169306	1465	1	0			99	75	NA	NA	1.0		NA
1466	"ENSG00000087299.7"	"L2HGDH"	chr14	-	50778008	50778151	50778087	50778151	50769619	50769735	1466	0	0			154	75	NA	NA	NA		NA
1467	"ENSG00000100483.9"	"VCPKMT"	chr14	-	50582786	50582897	50582797	50582897	50582556	50582629	1467	0	4			86	75	NA	NA	0.0		NA
1468	"ENSG00000214900.4"	"C14orf182"	chr14	-	50472081	50474238	50472311	50474238	50459495	50459591	1468	0	0			305	75	NA	NA	NA		NA
1469	"ENSG00000181396.8"	"OGFOD3"	chr17	-	80373273	80373503	80373281	80373503	80369330	80369406	1469	41	0			83	75	NA	NA	1.0		NA
1470	"ENSG00000185246.13"	"PRPF39"	chr14	+	45564423	45564766	45564423	45564736	45565305	45565431	1470	14	0			105	75	NA	NA	1.0		NA
